473,5650
474,1450
475,6200
476,6200
477,6747
478,4050
479,1325
480,4032
481,6673
482,4602
483,7521
484,5590
485,4987
486,7950
487,6460
488,6810
489,4400
490,5560
491,5590
492,4260
493,7024
494,1480
495,4560
496,4890
497,5650
498,4480
499,5022
500,7340
501,4170
502,4180
503,4180
504,7780
505,7780
506,5590
507,1435
508,6838
509,7910
510,5620
511,4860
512,5555
513,5032
514,1325
515,4257
516,1450
517,5380
518,6010
519,6180
520,5336
521,6120
522,1490
523,4218
524,5300
525,1380
526,5660
527,4280
528,4280
529,4367
530,7120
531,4784
532,5332
533,7033
534,6880
535,5660
536,5562
537,8890
538,5660
539,9160
540,4607
541,8340
542,6767
543,6020
544,4253
545,5630
546,5020
547,5100
548,6929
549,8420
550,9170
551,8630
552,8660
553,9840
554,8540
555,9570
556,9800
557,9280
558,9450
559,9470
560,9200
561,9400
562,5537
563,8720
564,7912
565,2480
566,8792
567,9070
568,9831
569,2100
570,3290
571,7864
572,5310
573,1831
574,3590
575,3290
576,3700
577,8900
578,9630
579,9890
580,8600
581,1700
582,3650
583,5500
584,5570
585,1325
586,4820
587,6960
588,9130
589,6836
590,5680
591,4140
592,4357
593,1370
594,3540
595,6536
596,5530
597,3440
598,7711
599,7711
600,7370
601,5670
602,8951
603,5500
604,8600
605,3350
606,1620
607,9031
608,8380
609,2570
610,3080
611,3803
612,6940
613,5530
614,1653
615,4690
616,6860
617,7190
618,7190
619,7191
620,2650
621,9700
622,7850
623,9900
624,8480
625,8740
626,8630
627,5310
628,4480
629,4120
630,3740
631,2430
632,9700
633,3630
634,9810
635,2180
636,9160
637,3941
638,3650
639,9620
640,1982
641,3400
642,1671
643,4590
644,7890
645,7910
646,7972
647,3670
648,7370
649,9790
650,4750
651,1050
652,9660
653,8906
654,9140
655,2520
656,4053
657,8870
658,5080
659,5363
660,9700
661,3800
662,7850
663,4480
664,1350
665,4800
666,7134
667,1980
668,5580
669,7050
670,7050
671,7500
672,9320
673,6997
674,5644
675,5030
676,6972
677,4920
678,9420
679,9420
680,9420
681,5101
682,6441
683,3071
684,6560
685,7387
686,9940
687,9620
688,7760
689,8600
690,4130
691,8587
692,8587
693,7502
694,7743
695,2910
696,1790
697,7730
698,7730
699,7120
700,7120
701,7120
702,6740
703,6760
704,9680
705,8460
706,1040
707,7340
708,7080
709,4700
710,4631
711,5350
712,9660
713,3078
714,1140
715,9940
716,7730
717,5530
718,4731
719,3400
720,5600
721,4317
722,5522
723,5060
724,4260
725,5500
726,5500
727,7181
728,6240
729,5340
730,7120
731,6637
732,4950
733,6856
734,7387
735,7170
736,5570
737,7181
738,4607
739,5380
740,4190
741,5570
742,4347
743,4458
744,4181
745,5560
746,4530
747,4367
748,6686
749,5620
750,5020
751,4400
752,4400
753,4400
754,7012
755,4620
756,6220
757,7880
758,4540
759,5334
760,5150
761,5620
762,6820
763,5150
764,5370
765,5572
766,1350
767,6140
768,6567
769,5650
770,6820
771,7643
772,4340
773,6141
774,1190
775,7910
776,4870
777,6596
778,6464
779,6953
780,5380
781,4980
782,5070
783,7830
784,6440
785,3798
786,3790
787,3790
788,3792
789,5504
790,4870
791,5650
792,4557
793,7080
794,6853
795,5600
796,4970
797,5380
798,5150
799,5660
800,7911
801,6210
802,4347
803,6800
804,6440
805,5576
806,7504
807,6990
808,7503
809,4260
810,5500
811,5641
812,1750
813,7943
814,7906
815,1570
816,1083
817,7530
818,9890
819,5575
820,2440
821,4250
822,1367
823,3450
824,5024
825,3800
826,3620
827,3200
828,8980
829,8940
830,6929
831,5030
832,4851
833,1470
834,3600
835,7040
836,3770
837,9000
838,9050
839,1450
840,1332
841,9500
842,3960
843,5524
844,1367
845,6769
846,6280
847,2590
848,5340
849,7822
850,7011
851,7863
852,7823
853,2275
854,8691
855,9308
856,8570
857,9860
858,6060
859,5680
860,3890
861,8470
862,8830
863,7041
864,1473
865,3380
866,4000
867,4400
868,1315
869,4690
870,5680
871,7160
872,5530
873,9620
874,4834
875,9500
876,7040
877,5353
878,3300
879,4140
880,7830
881,5660
882,9090
883,1755
884,3803
885,3840
886,6041
887,3840
888,9800
889,7070
890,6280
891,5651
892,6030
893,6670
894,6181
895,6534
896,4460
897,4460
898,5555
899,9800
900,4300
901,7973
902,4280
903,6698
904,6940
905,5031
906,5030
907,6960
908,7900
909,4650
910,6560
911,6470
912,1367
913,4360
914,6840
915,6840
916,7830
917,5640
918,3450
919,9200
920,1390
921,1850
922,9506
923,4030
924,2280
925,1702
926,3800
927,3840
928,7950
929,5555
930,3990
931,9620
932,3740
933,3670
934,6952
935,6927
936,7620
937,3723
938,6704
939,8560
940,3870
941,3150
942,9450
943,9120
944,3053
945,6720
946,6720
947,6723
948,6782
949,4684
950,6720
951,7911
952,5351
953,7100
954,7100
955,7350
956,3300
957,6792
958,3545
959,2220
960,1500
961,2980
962,3440
963,6986
964,6922
965,3800
966,5340
967,3945
968,6840
969,1785
970,9220
971,1320
972,4180
973,5360
974,3930
975,3930
976,6990
977,6120
978,6120
979,5190
980,8610
981,4357
982,4210
983,4280
984,5310
985,9850
986,5580
987,6560
988,5621
989,5621
990,7321
991,8530
992,3840
993,3700
994,6900
995,7022
996,6767
997,6960
998,6950
999,7022
1000,4920
1001,3500
1002,5540
1003,5540
1004,5541
1005,6870
1006,7120
1007,4730
1008,6929
1009,1461
1010,5537
1011,7334
1012,7041
1013,5370
1014,5590
1015,7531
1016,7021
1017,3940
1018,5543
1019,3870
1020,3740
1021,8551
1022,2801
1023,1670
1024,2830
1025,6700
1026,8301
1027,2220
1028,1790
1029,3870
1030,8587
1031,3530
1032,9450
1033,1357
1034,3440
1035,8587
1036,7830
1037,9571
1038,2620
1039,5380
1040,5620
1041,3840
1042,3700
1043,7090
1044,4841
1045,7090
1046,7350
1047,3971
1048,4771
1049,6220
1050,6887
1051,7050
1052,3770
1053,9310
1054,3020
1055,2200
1056,2270
1057,1540
1058,4728
1059,7742
1060,3540
1061,4681
1062,4480
1063,4680
1064,5540
1065,1540
1066,4217
1067,7911
1068,7712
1069,2230
1070,4040
1071,3717
1072,7522
1073,3831
1074,8020
1075,4650
1076,9550
1077,8501
1078,5377
1079,4682
1080,9700
1081,3550
1082,9070
1083,3550
1084,4802
1085,3191
1086,3001
1087,1435
1088,6941
1089,9550
1090,2880
1091,5380
1092,6984
1093,2660
1094,4351
1095,6987
1096,4162
1097,3320
1098,1560
1099,8340
1100,3746
1101,3471
1102,3840
1103,3730
1104,2940
1105,1981
1106,9308
1107,5377
1108,4342
1109,7620
1110,6637
1111,8902
1112,4460
1113,4250
1114,3220
1115,2811
1116,4852
1117,6640
1118,6780
1119,5570
1120,7387
1121,8830
1122,8690
1123,2320
1124,9667
1125,4460
1126,7301
1127,3870
1128,7060
1129,6990
1130,6724
1131,7110
1132,7110
1133,5575
1134,6660
1135,5563
1136,4671
1137,7812
1138,1476
1139,4682
1140,8377
1141,8630
1142,3530
1143,3530
1144,7781
1145,8650
1146,2235
1147,3390
1148,5530
1149,5560
1150,2540
1151,7830
1152,7624
1153,4520
1154,9750
1155,7950
1156,1654
1157,3040
1158,2235
1159,5560
1160,8531
1161,6900
1162,1851
1163,9630
1164,1367
1165,4500
1166,7022
1167,8480
1168,9472
1169,9506
1170,8900
1171,9340
1172,1315
1173,8770
1174,8570
1175,7801
1176,7822
1177,5032
1178,2222
1179,1701
1180,1460
1181,4400
1182,1050
1183,8870
1184,6810
1185,8691
1186,6941
1187,8490
1188,4845
1189,5354
1190,5600
1191,5100
1192,5600
1193,6120
1194,6810
1195,1350
1196,1350
1197,1370
1198,5570
1199,4540
1200,6880
1201,7012
1202,5580
1203,4101
1204,5190
1205,4357
1206,5370
1207,3840
1208,1090
1209,3890
1210,1370
1211,1370
1212,7620
1213,6280
1214,4650
1215,6040
1216,4020
1217,4450
1218,7050
1219,6642
1220,8600
1221,8870
1222,3293
1223,7540
1224,9270
1225,9120
1226,9130
1227,2920
1228,1910
1229,8700
1230,3770
1231,2950
1232,3381
1233,1880
1234,9970
1235,8572
1236,2460
1237,3950
1238,3140
1239,8600
1240,4720
1241,4367
1242,8956
1243,9190
1244,8581
1245,3370
1246,3800
1247,9451
1248,3510
1249,3840
1250,3472
1251,2560
1252,3010
1253,3640
1254,1755
1255,4701
1256,5060
1257,9130
1258,3640
1259,3990
1260,3740
1261,3870
1262,8420
1263,8650
1264,9690
1265,9940
1266,9910
1267,8300
1268,8300
1269,1730
1270,8680
1271,1081
1272,3582
1273,8670
1274,3840
1275,3700
1276,7780
1277,7780
1278,2500
1279,3700
1280,2550
1281,8510
1282,8000
1283,8851
1284,3060
1285,3360
1286,8610
1287,3470
1288,3070
1289,3720
1290,3890
1291,8500
1292,3220
1293,3850
1294,1950
1295,8972
1296,9150
1297,9770
1298,3300
1299,3511
1300,3840
1301,8520
1302,3945
1303,9690
1304,7080
1305,4720
1306,7611
1307,4987
1308,7170
1309,1310
1310,7100
1311,4910
1312,6980
1313,3400
1314,9270
1315,6567
1316,6821
1317,7950
1318,1020
1319,5550
1320,7890
1321,7522
1322,4800
1323,6220
1324,4350
1325,4210
1326,6767
1327,8600
1328,3620
1329,4600
1330,9850
1331,6111
1332,3400
1333,5300
1334,9860
1335,5651
1336,3201
1337,8920
1338,8920
1339,3650
1340,7800
1341,4450
1342,4300
1343,7622
1344,8340
1345,1380
1346,1380
1347,1370
1348,4261
1349,6761
1350,3700
1351,8930
1352,6681
1353,5580
1354,4217
1355,5670
1356,7070
1357,5070
1358,9280
1359,1320
1360,9340
1361,9050
1362,8880
1363,3061
1364,1755
1365,6142
1366,6530
1367,7730
1368,2811
1369,9620
1370,8432
1371,6860
1372,5590
1373,8691
1374,8600
1375,1502
1376,9971
1377,9820
1378,8860
1379,1750
1380,7870
1381,4280
1382,4250
1383,4360
1384,3970
1385,4560
1386,6811
1387,6830
1388,4317
1389,6464
1390,7621
1391,7860
1392,5580
1393,6953
1394,5170
1395,7850
1396,9521
1397,6500
1398,9700
1399,3630
1400,3000
1401,5310
1402,7900
1403,6500
1404,7134
1405,6238
1406,6890
1407,6800
1408,2460
1409,8810
1410,1770
1411,9400
1412,4000
1413,4020
1414,2500
1415,9570
1416,4990
1417,5310
1418,4042
1419,2870
1420,7812
1421,4254
1422,5140
1423,2275
1424,2040
1425,1428
1426,1300
1427,4830
1428,1342
1429,6670
1430,4357
1431,4287
1432,3210
1433,1630
1434,3560
1435,1357
1436,2547
1437,3350
1438,2890
1439,5501
1440,8380
1441,5101
1442,4600
1443,8647
1444,6540
1445,9080
1446,6042
1447,2990
1448,8958
1449,9160
1450,3545
1451,8434
1452,7870
1453,3920
1454,4783
1455,6463
1456,6924
1457,4431
1458,1840
1459,6688
1460,5310
1461,6840
1462,1325
1463,6600
1464,4710
1465,5030
1466,3040
1467,8210
1468,4987
1469,8647
1470,1651
1471,9880
1472,5575
1473,5575
1474,1471
1475,1348
1476,4920
1477,4141
1478,9920
1479,3360
1480,6280
1481,5101
1482,3210
1483,7700
1484,3560
1485,5170
1486,6238
1487,L121
1488,9680
1489,9680
1490,3680
1491,3630
1492,6663
1493,1830
1494,9870
1495,6591
1496,6593
1497,5374
1498,7810
1499,4623
1500,5330
1501,7812
1502,7020
1503,6852
1504,5300
1505,3700
1506,9990
1507,1840
1508,6960
1509,1360
1510,2390
1511,4960
1512,5020
1513,5575
1514,7170
1515,4760
1516,6960
1517,8433
1518,1380
1519,1495
1520,6120
1521,6900
1522,5024
1523,7190
1524,6030
1525,4570
1526,7387
1527,5380
1528,6001
1529,6987
1530,7850
1531,6990
1532,9030
1533,2880
1534,5660
1535,1350
1536,7850
1537,8510
1538,8720
1539,4210
1540,7522
1541,6630
1542,3742
1543,5573
1544,6953
1545,7020
1546,7050
1547,7050
1548,9230
1549,2240
1550,5680
1551,5680
1552,9700
1553,7640
1554,7534
1555,7110
1556,5670
1557,1745
1558,5032
1559,5372
1560,2800
1561,3630
1562,3870
1563,4219
1564,3391
1565,2321
1566,3078
1567,9402
1568,9170
1569,2450
1570,2328
1571,3630
1572,8377
1573,3670
1574,3670
1575,5310
1576,9800
1577,9630
1578,1860
1579,6769
1580,6747
1581,9700
1582,3320
1583,3560
1584,9310
1585,4633
1586,1370
1587,3350
1588,9090
1589,1495
1590,7540
1591,6211
1592,6860
1593,1820
1594,9120
1595,9820
1596,4837
1597,5550
1598,3770
1599,9042
1600,8930
1601,6567
1602,6567
1603,1785
1604,4280
1605,9420
1606,9820
1607,9850
1608,8650
1609,2170
1610,2330
1611,5600
1612,8957
1613,7822
1614,5560
1615,5560
1616,9200
1617,6780
1618,3272
1619,8957
1620,7022
1621,3870
1622,5640
1623,8760
1624,5081
1625,7942
1626,4770
1627,9660
1628,4630
1629,9992
1630,8430
1631,5376
1632,3891
1633,7070
1634,3770
1635,4041
1636,2322
1637,6870
1638,4577
1639,3790
1640,8552
1641,9500
1642,9180
1643,8470
1644,8340
1645,9220
1646,7700
1647,4520
1648,5361
1649,5060
1650,6800
1651,2400
1652,7760
1653,1080
1654,3461
1655,3640
1656,3294
1657,1730
1658,4350
1659,6590
1660,5555
1661,6592
1662,6031
1663,7000
1664,4400
1665,1400
1666,6661
1667,5530
1668,6470
1669,7750
1670,4420
1671,3890
1672,5580
1673,7870
1674,6560
1675,7387
1676,6061
1677,6110
1678,6674
1679,7911
1680,7350
1681,1367
1682,7542
1683,7141
1684,6540
1685,1435
1686,6032
1687,4850
1688,9310
1689,8560
1690,8890
1691,9860
1692,3740
1693,9790
1694,4850
1695,6640
1696,5621
1697,2200
1698,7140
1699,7140
1700,6997
1701,5190
1702,4670
1703,4607
1704,2640
1705,5620
1706,3790
1707,7812
1708,7543
1709,7700
1710,7911
1711,5190
1712,5550
1713,4280
1714,5340
1715,3891
1716,2812
1717,9700
1718,9630
1719,6820
1720,3740
1721,9820
1722,6750
1723,6750
1724,4190
1725,7062
1726,6660
1727,5550
1728,6120
1729,5300
1730,5000
1731,4550
1732,5100
1733,5555
1734,6950
1735,5360
1736,9810
1737,7730
1738,1120
1739,9500
1740,9660
1741,9700
1742,9400
1743,1910
1744,9636
1745,3670
1746,3620
1747,3350
1748,1357
1749,3040
1750,3404
1751,3350
1752,3680
1753,3910
1754,3700
1755,3370
1756,7784
1757,3400
1758,9403
1759,3700
1760,4870
1761,1390
1762,5377
1763,6840
1764,4608
1765,7332
1766,7063
1767,4721
1768,4120
1769,5600
1770,4121
1771,9850
1772,2845
1773,3668
1774,3890
1775,9506
1776,1880
1777,9320
1778,3850
1779,8600
1780,8950
1781,9100
1782,8377
1783,8620
1784,3221
1785,2560
1786,1457
1787,7020
1788,9400
1789,5670
1790,1400
1791,5680
1792,6640
1793,6717
1794,1320
1795,1350
1796,7080
1797,6831
1798,5377
1799,9771
1800,6851
1801,2200
1802,8647
1803,1930
1804,6717
1805,7022
1806,4347
1807,6600
1808,5380
1809,5310
1810,9681
1811,6230
1812,7743
1813,7034
1814,6890
1815,4560
1816,6960
1817,4367
1818,8730
1819,8800
1820,2520
1821,8690
1822,8720
1823,1755
1824,7911
1825,2260
1826,6850
1827,7862
1828,1380
1829,5350
1830,5670
1831,1480
1832,5555
1833,9400
1834,2250
1835,4300
1836,7866
1837,5670
1838,2491
1839,4877
1840,9870
1841,4252
1842,4540
1843,5600
1844,6900
1845,5520
1846,9500
1847,7387
1848,5190
1849,1760
1850,2861
1851,8710
1852,9700
1853,9790
1854,9520
1855,9620
1856,3300
1857,9340
1858,9041
1859,8670
1860,9968
1861,8400
1862,9860
1863,3945
1864,8020
1865,8340
1866,8600
1867,2390
1868,8840
1869,8780
1870,8640
1871,9931
1872,9660
1873,9255
1874,3660
1875,3630
1876,1421
1877,9500
1878,3870
1879,1357
1880,3640
1881,3960
1882,3300
1883,3680
1884,6852
1885,1315
1886,2890
1887,3360
1888,1745
1889,1360
1890,5550
1891,7501
1892,3800
1893,5640
1894,4360
1895,6880
1896,7802
1897,1350
1898,1350
1899,7750
1900,3350
1901,6983
1902,7804
1903,8553
1904,4210
1905,4340
1906,4360
1907,3040
1908,9420
1909,1340
1910,9200
1911,8600
1912,9700
1913,1600
1914,8460
1915,1160
1916,3050
1917,2360
1918,4590
1919,4102
1920,4680
1921,9406
1922,3321
1923,4577
1924,8582
1925,9750
1926,9500
1927,3350
1928,3090
1929,9290
1930,3900
1931,3700
1932,3400
1933,3583
1934,4452
1935,4560
1936,6850
1937,1760
1938,7861
1939,9661
1940,7500
1941,8980
1942,5575
1943,7340
1944,9630
1945,7740
1946,3990
1947,7120
1948,4287
1949,3212
1950,1670
1951,4860
1952,1820
1953,7640
1954,7134
1955,7600
1956,8600
1957,1360
1958,5352
1959,5660
1960,5590
1961,9800
1962,9790
1963,5660
1964,5660
1965,7850
1966,5555
1967,4280
1968,4800
1969,7090
1970,7181
1971,6692
1972,1800
1973,5600
1974,7160
1975,1370
1976,1315
1977,7904
1978,3700
1979,6240
1980,8740
1981,4122
1982,1380
1983,7782
1984,4850
1985,2275
1986,9880
1987,8920
1988,9850
1989,9401
1990,4910
1991,4800
1992,8647
1993,7322
1994,5574
1995,6230
1996,6250
1997,5380
1998,8970
1999,2382
2000,7760
2001,6929
2002,5370
2003,7760
2004,4280
2005,4171
2006,6830
2007,4350
2008,5660
2009,6250
2010,5170
2011,8972
2012,5650
2013,2242
2014,2243
2015,5530
2016,5550
2017,2580
2018,2870
2019,7390
2020,7540
2021,1430
2022,4610
2023,7972
2024,7040
2025,7040
2026,7380
2027,6792
2028,4287
2029,4730
2030,6532
2031,4987
2032,7971
2033,7520
2034,4557
2035,1367
2036,1880
2037,2230
2038,8301
2039,8620
2040,6470
2041,6043
2042,3470
2043,2520
2044,2380
2045,7804
2046,1430
2047,1430
2048,4780
2049,6800
2050,6890
2051,2840
2052,3621
2053,8930
2054,1731
2055,6800
2056,3791
2057,4350
2058,9600
2059,6987
2060,8647
2061,8970
2062,6500
2063,3950
2064,7134
2065,9551
2066,6927
2067,2470
2068,4621
2069,4790
2070,6210
2071,5080
2072,1640
2073,4600
2074,3770
2075,5575
2076,6464
2077,3840
2078,2310
2079,3740
2080,2820
2081,3700
2082,3202
2083,5170
2084,1330
2085,6460
2086,6769
2087,4950
2088,9630
2089,5580
2090,6830
2091,4761
2092,4690
2093,4000
2094,8972
2095,8800
2096,5651
2097,7387
2098,8460
2099,8510
2100,8880
2101,4347
2102,5600
2103,5600
2104,5680
2105,3730
2106,4624
2107,7623
2108,7090
2109,9600
2110,9932
2111,3370
2112,1760
2113,4012
2114,5620
2115,6250
2116,1331
2117,3740
2118,4257
2119,6730
2120,3650
2121,4120
2122,3110
2123,7601
2124,7120
2125,4140
2126,6767
2127,6044
2128,1315
2129,6900
2130,9630
2131,8020
2132,6760
2133,9690
2134,2870
2135,1601
2136,8755
2137,3870
2138,6724
2139,8800
2140,7610
2141,7540
2142,3454
2143,3400
2144,2840
2145,3803
2146,9150
2147,7750
2148,3700
2149,3798
2150,2970
2151,3700
2152,6221
2153,4606
2154,5620
2155,7034
2156,5081
2157,6820
2158,6800
2159,6740
2160,6680
2161,1480
2162,4470
2163,5640
2164,5310
2165,1450
2166,7330
2167,1060
2168,6870
2169,1370
2170,1210
2171,7730
2172,6747
2173,5003
2174,6762
2175,5190
2176,7500
2177,6887
2178,4420
2179,6800
2180,6460
2181,4672
2182,1370
2183,7912
2184,5002
2185,4550
2186,7030
2187,7100
2188,6730
2189,4780
2190,4671
2191,6460
2192,5600
2193,5060
2194,6982
2195,4780
2196,7080
2197,6542
2198,5330
2199,5575
2200,1495
2201,5600
2202,5070
2203,4845
2204,5070
2205,6470
2206,5600
2207,5030
2208,1030
2209,1030
2210,3290
2211,3732
2212,5364
2213,9820
2214,9860
2215,2627
2216,9260
2217,9506
2218,1703
2219,3270
2220,2970
2221,4782
2222,4782
2223,9200
2224,8433
2225,9688
2226,2900
2227,2223
2228,8700
2229,3540
2230,5300
2231,5361
2232,5300
2233,6781
2234,6596
2235,9890
2236,7180
2237,6832
2238,4557
2239,5630
2240,6940
2241,4100
2242,4537
2243,5590
2244,9260
2245,5521
2246,6640
2247,6750
2248,8340
2249,5630
2250,7830
2251,9112
2252,5377
2253,1080
2254,3040
2255,2890
2256,9040
2257,8200
2258,9550
2259,8710
2260,9630
2261,8554
2262,9630
2263,9051
2264,8793
2265,8880
2266,1640
2267,1060
2268,9170
2269,9620
2270,3730
2271,3910
2272,8600
2273,8900
2274,9982
2275,1080
2276,2960
2277,1210
2278,8730
2279,8620
2280,3051
2281,3390
2282,2860
2283,1742
2284,9667
2285,8310
2286,9042
2287,1750
2288,3500
2289,1200
2290,9980
2291,1600
2292,2960
2293,9550
2294,9520
2295,9981
2296,9667
2297,9630
2298,9570
2299,1700
2300,9830
2301,9800
2302,1750
2303,9572
2304,3790
2305,8200
2306,9100
2307,9170
2308,1541
2309,1600
2310,3220
2311,3792
2312,1150
2313,8690
2314,1932
2315,3800
2316,1700
2317,4851
2318,7332
2319,6470
2320,6470
2321,9940
2322,8433
2323,4450
2324,3700
2325,9506
2326,9340
2327,6890
2328,8470
2329,8490
2330,4557
2331,6920
2332,7060
2333,4861
2334,6500
2335,6560
2336,5140
2337,5377
2338,6769
2339,5523
2340,5651
2341,5340
2342,5333
2343,5503
2344,5537
2345,4920
2346,5680
2347,4630
2348,5630
2349,4950
2350,6182
2351,5590
2352,6997
2353,5150
2354,4900
2355,3510
2356,7032
2357,8587
2358,8587
2359,5530
2360,4140
2361,5190
2362,2940
2363,8840
2364,8490
2365,7973
2366,5646
2367,8691
2368,4970
2369,9140
2370,1840
2371,9550
2372,8630
2373,7090
2374,1820
2375,9190
2376,4801
2377,8400
2378,1933
2379,3512
2380,9200
2381,3470
2382,3300
2383,9660
2384,9620
2385,3650
2386,3511
2387,4987
2388,8433
2389,6887
2390,6511
2391,4577
2392,7110
2393,9620
2394,1760
2395,1853
2396,8600
2397,5020
2398,5550
2399,5600
2400,6812
2401,6661
2402,7618
2403,5060
2404,5651
2405,4163
2406,5310
2407,6662
2408,6927
2409,7520
2410,5020
2411,9140
2412,6970
2413,1790
2414,2840
2415,6813
2416,1740
2417,7333
2418,3080
2419,4560
2420,3980
2421,3272
2422,3793
2423,4910
2424,6717
2425,7070
2426,7901
2427,7061
2428,6230
2429,4890
2430,4890
2431,7533
2432,1402
2433,6500
2434,4280
2435,4791
2436,5300
2437,1360
2438,1360
2439,7830
2440,6536
2441,6530
2442,7350
2443,7971
2444,5621
2445,5651
2446,5502
2447,4367
2448,8573
2449,2460
2450,9140
2451,8700
2452,3390
2453,3300
2454,4630
2455,4500
2456,3150
2457,4130
2458,6680
2459,4420
2460,5380
2461,1495
2462,4557
2463,6637
2464,6730
2465,2830
2466,6700
2467,6941
2468,1570
2469,3700
2470,2260
2471,3960
2472,7951
2473,7950
2474,5140
2475,6717
2476,6767
2477,8820
2478,4263
2479,1320
2480,1457
2481,7500
2482,6840
2483,7904
2484,6890
2485,6183
2486,5670
2487,4670
2488,3120
2489,7100
2490,4280
2491,4980
2492,4870
2493,1480
2494,2300
2495,1180
2496,6833
2497,3631
2498,9290
2499,8370
